"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"507","Burseraceae","Protium brasiliense Engl.","Protium brasiliense (Spreng.) Engl.",6591,"Burseraceae","Protium brasiliense (Spreng.) Engl.",6591,NA,"LFB","name ok","","Protium brasiliense","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-MT-BR-DF-BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA-BR-GO","Arbusto-√Årvore","Floresta Estacional Semidecidual","Terr√≠cola",84,2974170.74856655,69,61,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Protium+brasiliense",25,"¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,RESERVA BIOL”GICA DE PO«O DAS ANTAS,¡REA DE PROTE«√O AMBIENTAL DE TAMOIOS,RESERVA BIOL”GICA GUARIBAS,¡REA DE PROTE«√O AMBIENTAL CACHOEIRA DAS ANDORINHAS,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,PARQUE ESTADUAL BIRIBIRI,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"508","Burseraceae","Protium ovatum Engl.","Protium ovatum Engl.",16660,"Burseraceae","Protium ovatum Engl.",16660,NA,"LFB","name ok","","Protium ovatum","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado","BR-TO-BR-RO-BR-SP-BR-MG-BR-BA-BR-MT-BR-GO-BR-DF","Arbusto-√Årvore","Cerrado (lato sensu)","Terr√≠cola",282,2518471.16386642,166,118,"                                               ","","","",54,"PARQUE NACIONAL DE BRASÕLIA,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES,PARQUE NACIONAL DA CHAPADA DOS GUIMAR√ES,¡REA DE RELEVANTE INTERESSE ECOL”GICA CAPETINGA/TAQUARA"
"509","Burseraceae","Protium pilosissimum Engl.","Protium pilosissimum Engl.",27736,"Burseraceae","Protium pilosissimum Engl.",27736,NA,"LFB","name ok","","Protium pilosissimum","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado","BR-AC-BR-MA-BR-RO-BR-PA-BR-AM-BR-MT-BR-GO","Arbusto-√Årvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual","Terr√≠cola",106,3984255.13423315,82,74,"1.6      1.5                                         ","","","",25,"RESERVA BIOL”GICA DO UATUM√,ESTA«√O ECOL”GICA DA TERRA DO MEIO,RESERVA EXTRATIVISTA TAPAJ”S ARAPIUNS,FLORESTA NACIONAL DE TAPAJ”S,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,FLORESTA NACIONAL DE CAXIUAN√,¡REA DE RELEVANTE INTERESSE ECOL”GICA PROJETO DIN¬MICA BIOL”GICA DE FRAGMENTOS FLORESTAIS,¡REA DE PROTE«√O AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,PARQUE NACIONAL DA CHAPADA DOS GUIMAR√ES,¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES,FLORESTA NACIONAL DE CARAJ¡S,¡REA DE PROTE«√O AMBIENTAL DO IGARAP… GELADO,PARQUE NACIONAL DE PACA¡S NOVOS,RESERVA EXTRATIVISTA DO LAGO DO CAPAN√ GRANDE"
"510","Burseraceae","Protium warmingianum Marchand","Protium warmingianum Marchand",6601,"Burseraceae","Protium warmingianum Marchand",6601,NA,"LFB","name ok","","Protium warmingianum","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-SE-BR-MG-BR-ES-BR-BA-BR-AL","√Årvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",111,2003486.88491727,68,56,"      1.5    1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Protium+warmingianum",27,"RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,ESTA«√O ECOL”GICA DE MURICI,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE"
"511","Malvaceae","Pseudobombax campestre (Mart. & Zucc.) A.Robyns","Pseudobombax campestre (Mart.) A.Robyns",25761,"Malvaceae","Pseudobombax campestre (Mart.) A.Robyns",25761,NA,"LFB","name ok","","Pseudobombax campestre","NATIVA","Endemica/Cerrado","BR-MG-BR-BA","Arbusto","Campo rupestre","Rup√≠cola",63,1256700.86544194,53,45,"                                               ","","","",12,"PARQUE ESTADUAL RIO PRETO,PARQUE NACIONAL DAS SEMPRE VIVAS,¡REA DE PROTE«√O AMBIENTAL CARSTE DA LAGOA SANTA,PARQUE ESTADUAL GR√O MOGOL,¡REA DE PROTE«√O AMBIENTAL DAS CABECEIRAS DO RIO CUIAB¡,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL BIRIBIRI"
"512","Malvaceae","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",121777,"Malvaceae","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",121777,NA,"LFB","name ok","","Pseudobombax parvifolium","NATIVA","Endemica/Caatinga","BR-RN-BR-MG-BR-PI-BR-PE-BR-PB-BR-CE-BR-SE-BR-BA","√Årvore","Caatinga (stricto sensu)","Terr√≠cola",54,744050.819089349,42,37,"                                               ","","","",3,"¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA"
"513","Malvaceae","Pseudobombax simplicifolium A.Robyns","Pseudobombax simplicifolium A.Robyns",25763,"Malvaceae","Pseudobombax simplicifolium A.Robyns",25763,NA,"LFB","name ok","","Pseudobombax simplicifolium","NATIVA","Endemica/Caatinga","BR-MG-BR-SE-BR-PI-BR-PE-BR-BA","√Årvore","Caatinga (stricto sensu)","Rup√≠cola-Terr√≠cola",100,1231822.60303542,82,71,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Pseudobombax+simplicifolium",6,"¡REA DE PROTE«√O AMBIENTAL GRUTAS DOS BREJ’ES / VEREDAS DO ROM√O GRAMACHO,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡"
"514","Fabaceae","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",78976,"Fabaceae","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",78976,NA,"LFB","name ok","","Pseudopiptadenia bahiana","NATIVA","Endemica/Caatinga-Endemica/Mata Atl√¢ntica","BR-BA","√Årvore","Caatinga (stricto sensu)-Floresta Estacional Decidual-Floresta Estacional Semidecidual","Terr√≠cola",64,313744.481448651,41,35,"    1.5  1.5                                         ","","","",10,"¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,PARQUE NACIONAL DA CHAPADA DIAMANTINA"
"515","Fabaceae","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima",78977,"Fabaceae","Pseudopiptadenia brenanii G.P.Lewis & M.P.Lima",78977,NA,"LFB","name ok","","Pseudopiptadenia brenanii","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",117,942472.477657419,86,71,"                                               ","","","",11,"PARQUE ESTADUAL DO MORRO DO CHAP…U,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE NACIONAL DA CHAPADA DIAMANTINA"
"516","Fabaceae","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima",18998,"Fabaceae","Pseudopiptadenia warmingii (Benth.) G.P.Lewis & M.P.Lima",18998,NA,"LFB","name ok","","Pseudopiptadenia warmingii","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",45,1911621.29167883,38,36,"      1.5    1                                     ","","","",10,"PARQUE ESTADUAL SETE SAL’ES,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"517","Annonaceae","Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas",110515,"Annonaceae","Pseudoxandra bahiensis Maas",110515,NA,"LFB","name ok","","Pseudoxandra bahiensis","NATIVA","Endemica/Mata Atl√¢ntica","BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",84,127266.075670439,42,29,"          1                                     ","","","",28,"¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA BIOL”GICA DE UNA,PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL CARAÕVA/ TRANCOSO,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA"
"518","Myrtaceae","Psidium appendiculatum Kiaersk.","Psidium appendiculatum Kiaersk.",19887,"Myrtaceae","Psidium appendiculatum Kiaersk.",19887,NA,"LFB","name ok","","Psidium appendiculatum","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-CE-BR-BA","√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",90,1347009.66086849,61,51,"                                               ","","","",2,"PARQUE ESTADUAL SERRA NEGRA,ESTA«√O ECOL”GICA RASO DA CATARINA"
"519","Myrtaceae","Psidium brownianum Mart. ex DC.","Psidium brownianum Mart. ex DC.",19888,"Myrtaceae","Psidium brownianum Mart. ex DC.",19888,"ara√ß√°-pedra-PORTUGUES-Bahia","LFB","name ok","","Psidium brownianum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA-BR-AL","Arbusto-√Årvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",271,1844166.12244498,167,128,"          1        3.5                             ","","","",54,"PARQUE ESTADUAL PAULO C…SAR VINHA,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE ESTADUAL DE ITA⁄NAS,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,RESERVA BIOL”GICA AUGUSTO RUSCHI,PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,PARQUE NACIONAL DA CHAPADA DIAMANTINA,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE RELEVANTE INTERESSE ECOL”GICO NASCENTE DO RIO DE CONTAS,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"520","Myrtaceae","Psidium myrsinites DC.","Psidium myrsinites DC.",19892,"Myrtaceae","Psidium myrsinites DC.",19892,NA,"LFB","name ok","","Psidium myrsinites","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-DF-BR-BA-BR-MT-BR-RR-BR-PA-BR-MG-BR-PI-BR-MA-BR-CE-BR-TO-BR-MS-BR-GO","Arbusto-√Årvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Savana Amaz√¥nica","Terr√≠cola",252,4314755.76976362,201,173,"                         2 2                     ","","","",51,"PARQUE NACIONAL DE SETE CIDADES,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,¡REA DE PROTE«√O AMBIENTAL ILHA DO BANANAL/CANT√O,¡REA DE RELEVANTE INTERESSE ECOL”GICA CAPETINGA/TAQUARA,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA"
"521","Myrtaceae","Psidium myrtoides O.Berg","Psidium myrtoides O.Berg",10874,"Myrtaceae","Psidium myrtoides O.Berg",10874,NA,"LFB","name ok","","Psidium myrtoides","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RS-BR-MA-BR-DF-BR-TO-BR-CE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA-BR-GO","√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",206,3423211.66687457,161,136,"      1.5    1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Psidium+myrtoides",47,"PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE NACIONAL DA CHAPADA DAS MESAS,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,PARQUE NACIONAL DE CAPARAO,PARQUE ESTADUAL DE ITA⁄NAS,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL BIRIBIRI,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL DO PICO DO GOIAPABA-A«U,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE RELEVANTE INTERESSE ECOL”GICA CAPETINGA/TAQUARA,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DE SETE CIDADES,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO"
"522","Myrtaceae","Psidium rufum Mart. ex DC.","Psidium rufum Mart. ex DC.",10883,"Myrtaceae","Psidium rufum Mart. ex DC.",10883,NA,"LFB","name ok","","Psidium rufum","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-MG-BR-ES-BR-PR-BR-CE-BR-BA-BR-GO","√Årvore","Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terr√≠cola",144,3449582.8143856,108,89,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Psidium+rufum",24,"PARQUE ESTADUAL BIRIBIRI,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,¡REA DE PROTE«√O AMBIENTAL CACHOEIRA DAS ANDORINHAS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,RESERVA BIOL”GICA AUGUSTO RUSCHI,PARQUE NACIONAL DA SERRA DO DIVISOR,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE ESTADUAL DO RIO DOCE"
"523","Myrtaceae","Psidium schenckianum Kiaersk.","Psidium schenckianum Kiaersk.",10886,"Myrtaceae","Psidium schenckianum Kiaersk.",10886,NA,"LFB","name ok","","Psidium schenckianum","NATIVA","Endemica/Caatinga-Endemica/Mata Atl√¢ntica","BR-PE-BR-CE-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Floresta Estacional Semidecidual","Terr√≠cola",207,1559359.38440913,141,113,"      1.5                                         ","","","",13,"PARQUE ESTADUAL SERRA NEGRA,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL SERRA BRANCA / RASO DA CATARINA,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,ESTA«√O ECOL”GICA RASO DA CATARINA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO"
"524","Rubiaceae","Psychotria anceps Kunth","Psychotria anceps Kunth",14154,"Rubiaceae","Psychotria anceps Kunth",14154,NA,"LFB","name ok","","Psychotria anceps","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-MT-BR-SE-BR-AL-BR-TO-BR-RO-BR-PA-BR-SP-BR-RJ-BR-MG-BR-BA-BR-AM-BR-GO-BR-DF","Arbusto-√Årvore","Floresta Ciliar ou Galeria-Floresta de Terra Firme-Floresta Estacional Perenif√≥lia-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",48,5156868.86705884,40,37,"1.6     1.5     1                                     ","","","",5,"PARQUE ESTADUAL DO RIO DOCE,PARQUE NACIONAL DA SERRA DA CANASTRA,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL"
"525","Rubiaceae","Psychotria jambosioides Schltdl.","Psychotria jambosioides Schltdl.",14185,"Rubiaceae","Psychotria jambosioides Schltdl.",14185,NA,"LFB","name ok","","Psychotria jambosioides","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-BA","Arbusto-√Årvore","Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",175,1064555.10446075,101,76,"1.6          1        3.5                             ","","","",61,"¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,RESERVA BIOL”GICA DE UNA"
"526","Rubiaceae","Psychotria laciniata Vell.","Psychotria laciniata Vell.",14187,"Rubiaceae","Psychotria laciniata Vell.",14187,NA,"LFB","name ok","","Psychotria laciniata","NATIVA","Endemica/Mata Atl√¢ntica","BR-RS-BR-SP-BR-SC-BR-PR","Arbusto","Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",58,1045786.80140441,47,40,"          1     1.6                                ","","","",10,"¡REA DE PROTE«√O AMBIENTAL DA BALEIA FRANCA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,ESTA«√O ECOL”GICA JUR…IA-ITATINS,PARQUE ESTADUAL  DA ILHA DO CARDOSO"
"527","Rubiaceae","Psychotria mapourioides DC.","Psychotria mapourioides DC.",24556,"Rubiaceae","Psychotria mapourioides DC.",24556,"apuru√≠-PORTUGUES-Acre","LFB","name ok","","Psychotria mapourioides","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado","BR-BA-BR-SP-BR-PA-BR-AM-BR-AC","Arbusto-√Årvore","Floresta Ciliar ou Galeria-Floresta de Igap√≥-Floresta de Terra Firme","Terr√≠cola",766,9511557.87128277,482,390,"1.6 1.6                                              ","","","",190,"PARQUE ESTADUAL PAULO C…SAR VINHA,PARQUE NACIONAL DE BRASÕLIA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE NACIONAL DO DESCOBRIMENTO,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE RELEVANTE INTERESSE ECOL”GICA CAPETINGA/TAQUARA,ESTA«√O ECOL”GICA DE MURICI,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,PARQUE NACIONAL PAU BRASIL,PARQUE NACIONAL DA SERRA DE ITABAIANA,PARQUE ESTADUAL DAS SETE PASSAGENS,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE NACIONAL GRANDE SERT√O VEREDAS,PARQUE ESTADUAL DO JALAP„O,RESERVA BIOL”GICA GUARIBAS,RESERVA BIOL”GICA DO TINGU¡,PARQUE ESTADUAL DA CAMPINA DO ENCANTADO,RESERVA EXTRATIVISTA CHICO MENDES,PARQUE NACIONAL DO MONTE PASCOAL,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE NACIONAL DE UBAJARA,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,ESTA«√O ECOL”GICA JUR…IA-ITATINS,RESERVA EXTRATIVISTA ALTO JURU¡,RESERVA EXTRATIVISTA DE CANAVIEIRAS,RESERVA EXTRATIVISTA MAPU¡,¡REA DE PROTE«√O AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,RESERVA BIOL”GICA DO RIO TROMBETAS,PARQUE ESTADUAL  DA ILHA DO CARDOSO,FLORESTA NACIONAL DO AMAZONAS,RESERVA BIOL”GICA NASCENTES SERRA DO CACHIMBO,RESERVA EXTRATIVISTA RIO CAJARI,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO"
"528","Rubiaceae","Psychotria nemorosa Gardner","Psychotria nemorosa Gardner",14199,"Rubiaceae","Psychotria nemorosa Gardner",14199,NA,"LFB","name ok","","Psychotria nemorosa","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-GO-BR-PB-BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-BA","Arbusto","Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",378,3805326.43741337,214,168,"1.6          1                                     ","","","",118,"PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO MACACU,PARQUE NACIONAL DA SERRA DO ITAJAÕ,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE ESTADUAL CARLOS BOTELHO,ESTA«√O ECOL”GICA BANANAL,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL ILHAS E V¡RZEAS DO RIO PARAN¡,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DE CAIRU«U,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,ESTA«√O ECOL”GICA JUR…IA-ITATINS"
