"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"550","Euphorbiaceae","Senefeldera verticillata (Vell.) Croizat","Senefeldera verticillata (Vell.) Croizat",17685,"Euphorbiaceae","Senefeldera verticillata (Vell.) Croizat",17685,"'osso de burro'-PORTUGUES-Sudeste/RJ/'pau marfim'-PORTUGUES-Nordeste/BA/'marfim verdadeiro'-PORTUGUES-Nordeste/AL/'sucanga'-PORTUGUES-Sudeste/ES","LFB","name ok","","Senefeldera verticillata","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-PE-BR-AL-BR-SP-BR-RJ-BR-BA-BR-MG","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",192,3345174.14065523,400,8200,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Senefeldera+verticillata",75,"RESERVA BIOL”GICA DO TINGU¡,RESERVA BIOL”GICA DE SOORETAMA,RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE NACIONAL DO MONTE PASCOAL,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,FLORESTA NACIONAL DE GOYTACAZES,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,FLORESTA NACIONAL DE PURUS,PARQUE ESTADUAL DO RIO DOCE,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"551","Fabaceae","Senegalia bahiensis (Benth.) Seigler & Ebinger","Senegalia bahiensis (Benth.) Seigler & Ebinger",100998,"Fabaceae","Senegalia bahiensis (Benth.) Seigler & Ebinger",100998,"calumbi-PORTUGUES-semi-√°rido","LFB","name ok","","Senegalia bahiensis","NATIVA","Endemica/Caatinga-Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-BA-BR-AL","Arbusto-√Årvore","Caatinga (stricto sensu)-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",403,2012884.47204113,1120,22700,"          1        3.5                             ","","","",8,"RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,ESTA«√O ECOL”GICA RASO DA CATARINA,PARQUE NACIONAL DO CATIMBAU,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE"
"552","Fabaceae","Senegalia lasiophylla (Benth.) Seigler & Ebinger","Senegalia lasiophylla (Benth.) Seigler & Ebinger",101023,"Fabaceae","Senegalia lasiophylla (Benth.) Seigler & Ebinger",101023,NA,"LFB","name ok","","Senegalia lasiophylla","NATIVA","Endemica/Mata Atl√¢ntica","BR-MG","Arbusto-√Årvore","Floresta Estacional Semidecidual","Terr√≠cola",62,1068873.02717176,228,5200,"      1.5                                         ","","","",9,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,¡REA DE PROTE«√O AMBIENTAL SERRA BRANCA / RASO DA CATARINA,PARQUE ESTADUAL DO MORRO DO CHAP…U,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,ESTA«√O ECOL”GICA DE AIUABA"
"553","Fabaceae","Senegalia paganuccii Seigler, Ebinger & P.G.Ribeiro","Senegalia paganuccii Seigler, Ebinger & Ribeiro",128941,"Fabaceae","Senegalia paganuccii Seigler, Ebinger & Ribeiro",128941,NA,"LFB","name ok","","Senegalia paganuccii","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Decidual","Terr√≠cola",57,1282277.92790239,172,4100,"    1.5                                           ","","","",0,NA
"554","Fabaceae","Senna acuruensis (Benth.) H.S.Irwin & Barneby","Senna acuruensis (Benth.) H.S.Irwin & Barneby",28174,"Fabaceae","Senna acuruensis (Benth.) H.S.Irwin & Barneby",28174,NA,"LFB","name ok","","Senna acuruensis","NATIVA","Endemica/Caatinga","BR-PE-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)","Terr√≠cola",201,2434504.02583493,600,13600,"                                               ","","","",14,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL DELTA DO PARNAIBA,ESTA«√O ECOL”GICA RASO DA CATARINA,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO"
"555","Fabaceae","Senna aversiflora (Herb.) H.S.Irwin & Barneby","Senna aversiflora (Herb.) H.S.Irwin & Barneby",19054,"Fabaceae","Senna aversiflora (Herb.) H.S.Irwin & Barneby",19054,NA,"LFB","name ok","","Senna aversiflora","NATIVA","Endemica/Caatinga","BR-PE-BR-PB-BR-BA","Arbusto","Caatinga (stricto sensu)","Terr√≠cola",107,241364.537353071,280,5900,"                                               ","","","",4,"MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,RESERVA BIOLOGICA DE PEDRA TALHADA"
"556","Fabaceae","Senna cana (Nees & Mart.) H.S.Irwin & Barneby","Senna cana (Nees & Mart.) H.S.Irwin & Barneby",78775,"Fabaceae","Senna cana (Nees & Mart.) H.S.Irwin & Barneby",78775,NA,"LFB","name ok","","Senna cana","NATIVA","N√£o endemica/Amaz√¥nia-N√£o endemica/Caatinga-N√£o endemica/Cerrado-N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-MG-BR-ES-BR-SE-BR-PI-BR-PE-BR-PB-BR-MA-BR-BA-BR-AL-BR-PA-BR-GO-BR-DF","Arbusto","√Årea Antr√≥pica-Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual-Vegeta√ß√£o Sobre Afloramentos Rochosos","Rup√≠cola",516,2537946.03616403,1312,23200,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Senna+cana",100,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,PARQUE ESTADUAL RIO PRETO,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE NACIONAL DO CATIMBAU,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,PARQUE ESTADUAL DO MORRO DO CHAP…U,PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO"
"557","Fabaceae","Senna cearensis Afr.Fern.","Senna cearensis Afr.Fern.",28185,"Fabaceae","Senna cearensis Afr.Fern.",28185,NA,"LFB","name ok","","Senna cearensis","NATIVA","Endemica/Caatinga","BR-PI-BR-PE-BR-PB-BR-CE-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)","Terr√≠cola",59,639309.666457378,188,4200,"                                               ","","","",19,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL SERRA DAS CONFUS’ES,PARQUE NACIONAL GRANDE SERT√O VEREDAS,PARQUE NACIONAL DA SERRA DA CAPIVARA"
"558","Fabaceae","Senna trachypus (Benth.) H.S.Irwin & Barneby","Senna trachypus (Benth.) H.S.Irwin & Barneby",28237,"Fabaceae","Senna trachypus (Benth.) H.S.Irwin & Barneby",28237,NA,"LFB","name ok","","Senna trachypus","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PB-BR-MA-BR-CE-BR-BA-BR-SP-BR-MG-BR-RN-BR-PI-BR-PE","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",169,1266591.67466649,548,12200,"                                               ","","","",16,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,¡REA DE PROTE«√O AMBIENTAL DELTA DO PARNAIBA,PARQUE NACIONAL DE SETE CIDADES"
"559","Simaroubaceae","Simaba ferruginea A.St.-Hil.","Simaba ferruginea A.St.-Hil.",1342,"Simaroubaceae","Homalolepis ferruginea (A.St.-Hil.) Devecchi & Pirani",604263,NA,"LFB","synonym","","Homalolepis ferruginea","NATIVA","Endemica/Cerrado","BR-MG-BR-GO-BR-MS-BR-MT-BR-PI-BR-MA-BR-BA-BR-TO","√Årvore","Cerrado (lato sensu)","Terr√≠cola",212,3439834.92600671,628,13400,"                                               ","","","",23,"PARQUE NACIONAL DA CHAPADA DAS MESAS,PARQUE NACIONAL DO CATIMBAU,PARQUE ESTADUAL DO JALAP„O,RESERVA BIOL”GICA GUARIBAS,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS,PARQUE NACIONAL GRANDE SERT√O VEREDAS"
"560","Rubiaceae","Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.",14290,"Rubiaceae","Simira glaziovii (K.Schum.) Steyerm.",14290,NA,"LFB","name ok","","Simira glaziovii","NATIVA","Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-ES-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",42,1497701.01569817,116,2900,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Simira+glaziovii",5,"PARQUE NACIONAL DA SERRA DOS ORG√OS,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O"
"561","Rubiaceae","Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.",14294,"Rubiaceae","Simira sampaioana (Standl.) Steyerm.",14294,NA,"LFB","name ok","","Simira sampaioana","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-SP-BR-MG-BR-ES-BR-SC","√Årvore","Floresta Estacional Semidecidual","Terr√≠cola",45,2037738.61133778,144,3400,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Simira+sampaioana",2,"PARQUE ESTADUAL DA SERRA DO MAR"
"562","Siparunaceae","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) Renner & Hausner",14547,"Siparunaceae","Siparuna glycycarpa (Ducke) Renner & Hausner",14547,"quariquarana-PORTUGUES-Regi√£o Norte/aquariquara-de-igap√≥-PORTUGUES-Acre/caa-piti√∫-PORTUGUES-Regi√£o Norte/erva-de-rato-PORTUGUES-Regi√£o Norte/ita√∫ba-preta-PORTUGUES-Regi√£o Norte/quariquara-preta-PORTUGUES-Regi√£o Norte","LFB","name ok","","Siparuna glycycarpa","NATIVA","Endemica/Amaz√¥nia-Endemica/Mata Atl√¢ntica","BR-BA-BR-PA-BR-AM-BR-AC-BR-MT","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",73,2891438.65849512,144,3300,"          1                                     ","","","",18,"FLORESTA NACIONAL DE MAPI¡-INAUINÕ,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA EXTRATIVISTA CHICO MENDES,RESERVA EXTRATIVISTA ALTO JURU¡,¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO"
"563","Myrtaceae","Siphoneugena crassifolia (DC.) Proen√ßa & Sobral","Siphoneugena crassifolia (DC.) Proen√ßa & Sobral",126962,"Myrtaceae","Siphoneugena crassifolia (DC.) Proen√ßa & Sobral",126962,NA,"LFB","name ok","","Siphoneugena crassifolia","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-MG-BR-ES-BR-PR","√Årvore","Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terr√≠cola",37,818879.141111603,112,2600,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Siphoneugena+crassifolia",12,"¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DE PORTO FERREIRA,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA"
"564","Solanaceae","Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal",14731,"Solanaceae","Solanum argenteum Dunal",14731,NA,"LFB","name ok","","Solanum argenteum","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-DF-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-GO","Arbusto-√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",11,1162028.97209641,40,900,"      1.5    1                                     ","","","",3,"¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,PARQUE NACIONAL DA SERRA DOS ORG√OS,ESTA«√O ECOL”GICA DOS CAETETUS"
"565","Solanaceae","Solanum cernuum Vell.","Solanum cernuum Vell.",14746,"Solanaceae","Solanum cernuum Vell.",14746,NA,"LFB","name ok","","Solanum cernuum","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA-BR-GO-BR-DF","Arbusto-√Årvore","√Årea Antr√≥pica-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",77,1602378.21412579,284,6000,"      1.5    1     1.6                                ","","","",12,"¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DOS FRADES,ESTA«√O ECOL”GICA DE RIBEIR√O PRETO,ESTA«√O ECOL”GICA BANANAL,PARQUE ESTADUAL DO RIO DOCE"
"566","Solanaceae","Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal",14775,"Solanaceae","Solanum granulosoleprosum Dunal",14775,NA,"LFB","name ok","","Solanum granulosoleprosum","NATIVA","N√£o endemica/Cerrado-N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA-BR-MS-BR-GO-BR-DF","√Årvore","√Årea Antr√≥pica-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",302,7065931.89999945,904,20500,"1.6    1.5  1.5    1     1.6                                ","","","",23,"PARQUE NACIONAL DE ILHA GRANDE,ESTA«√O ECOL”GICA SAMUEL,¡REA DE PROTE«√O AMBIENTAL ILHAS E V¡RZEAS DO RIO PARAN¡,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA SERRA DA ESPERAN«A,PARQUE ESTADUAL DO ITACOLOMI,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,RESERVA BIOL”GICA DAS ARAUC¡RIAS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,RESERVA BIOL”GICA AUGUSTO RUSCHI,PARQUE ESTADUAL DA SERRA DO MAR"
"567","Solanaceae","Solanum lacerdae Dus√©n","Solanum lacerdae Dus√©n",14796,"Solanaceae","Solanum lacerdae Dus√©n",14796,NA,"LFB","name ok","","Solanum lacerdae","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",86,1035726.13926301,292,6900,"          1     1.6                                ","","","",13,"PARQUE NACIONAL DA SERRA DO ITAJAÕ,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA"
"568","Solanaceae","Solanum leptostachys Dunal","Solanum leptostachys Dunal",14801,"Solanaceae","Solanum leptostachys Dunal",14801,NA,"LFB","name ok","","Solanum leptostachys","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Arbusto-√Årvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",37,874803.654708042,136,3100,"      1.5    1                                     ","","","",6,"¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL DO ITACOLOMI,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,RESERVA BIOL”GICA AUGUSTO RUSCHI"
"569","Solanaceae","Solanum oocarpum Sendtn.","Solanum oocarpum Sendtn.",14816,"Solanaceae","Solanum oocarpum Sendtn.",14816,NA,"LFB","name ok","","Solanum oocarpum","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-MG-BR-MT-BR-MS-BR-GO-BR-DF","Arbusto-√Årvore","Floresta Estacional Semidecidual","Terr√≠cola",41,4027086.25066879,136,2900,"      1.5                                         ","","","",10,"¡REA DE PROTE«√O AMBIENTAL CARSTE DA LAGOA SANTA,PARQUE ESTADUAL ALTAMIRO DE MOURA PACHECO,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,FLORESTA NACIONAL DO AMAZONAS"
"570","Solanaceae","Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs",14817,"Solanaceae","Solanum pabstii L.B.Sm. & Downs",14817,NA,"LFB","name ok","","Solanum pabstii","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-SC-BR-RS-BR-PR","√Årvore","Floresta Estacional Decidual-Floresta Ombr√≥fila Mista","Terr√≠cola",39,567655.324197002,120,2800,"    1.5      1     1.6                                ","","","",3,"PARQUE NACIONAL DE S√O JOAQUIM,RESERVA BIOL”GICA DAS ARAUC¡RIAS"
"571","Solanaceae","Solanum paranense Dus√©n","Solanum paranense Dus√©n",14824,"Solanaceae","Solanum paranense Dus√©n",14824,NA,"LFB","name ok","","Solanum paranense","NATIVA","Endemica/Mata Atl√¢ntica","BR-SC-BR-RS-BR-PR","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",69,436450.501628226,208,4600,"          1     1.6                                ","","","",11,"PARQUE NACIONAL DE S√O JOAQUIM,FLORESTA NACIONAL DE S√O FRANCISCO DE PAULA,PARQUE NACIONAL DA SERRA GERAL"
"572","Solanaceae","Solanum rufescens Sendtn.","Solanum rufescens Sendtn.",14846,"Solanaceae","Solanum rufescens Sendtn.",14846,NA,"LFB","name ok","","Solanum rufescens","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR","Arbusto","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",163,2169706.9981238,516,11400,"      1.5    1                                     ","","","",34,"PARQUE NACIONAL DA SERRA DO ITAJAÕ,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE ESTADUAL DA CANTAREIRA,PARQUE ESTADUAL DE ITA⁄NAS,ESTA«√O ECOL”GICA BANANAL,PARQUE ESTADUAL DO JUQUERY,RESERVA BIOL”GICA AUGUSTO RUSCHI,PARQUE ESTADUAL SERRA DO BRIGADEIRO,PARQUE NACIONAL DA SERRA DOS ORG√OS"
"573","Solanaceae","Solanum stipulaceum Willd. ex Roem. & Schult.","Solanum stipulaceum Willd. ex Roem. & Schult.",14865,"Solanaceae","Solanum stipulaceum Willd. ex Roem. & Schult.",14865,NA,"LFB","name ok","","Solanum stipulaceum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-MG-BR-SE-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-GO","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",528,2203890.98004128,1452,30000,"          1                                     ","","","",66,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE NACIONAL DO CATIMBAU,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,RESERVA BIOL”GICA DO C”RREGO DO VEADO,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,PARQUE ESTADUAL DO MORRO DO CHAP…U,PARQUE ESTADUAL DAS SETE PASSAGENS,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL LAGOAS E DUNAS DO ABAET…,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS,¡REA DE PROTE«√O AMBIENTAL DA BICA DO IP⁄,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU"
"574","Solanaceae","Solanum variabile Mart.","Solanum variabile Mart.",14880,"Solanaceae","Solanum variabile Mart.",14880,NA,"LFB","name ok","","Solanum variabile","NATIVA","N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","Arbusto-√Årvore","Campo de Altitude-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",354,1695734.00008612,1136,24100,"          1     1.6                     4           ","","","",39,"PARQUE ESTADUAL DA SERRA FURADA,PARQUE NACIONAL DE S√O JOAQUIM,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DO JARAGU¡,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DE CAMPOS DO JORD√O,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA SERRA DA ESPERAN«A,PARQUE ESTADUAL DA CANTAREIRA,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE ESTADUAL DAS ARAUC¡RIAS,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL TURÕSTICO DO ALTO DO RIBEIRA,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,¡REA DE PROTE«√O AMBIENTAL CARSTE DA LAGOA SANTA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL DAS FURNAS DO BOM JESUS"
"575","Moraceae","Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.",10193,"Moraceae","Sorocea hilarii Gaudich.",10193,NA,"LFB","name ok","","Sorocea hilarii","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",266,5688821.20723001,688,14300,"          1        3.5                             ","","","",55,"¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,RESERVA BIOL”GICA DE SOORETAMA,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,RESERVA BIOL”GICA GUARIBAS,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DA LAGOA GUANANDY,PARQUE NACIONAL RESTINGA DE JURUBATIBA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,PARQUE NACIONAL DO MONTE PASCOAL,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE SAPIATIBA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA EXTRATIVISTA AUATÕ-PARAN¡"
"576","Moraceae","Sorocea racemosa Gaudich.","Sorocea racemosa Gaudich.",10195,"Moraceae","Sorocea racemosa Gaudich.",10195,NA,"LFB","name ok","","Sorocea racemosa","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-ES","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",74,1913737.86400652,216,4700,"          1                                     ","","","",19,"¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DA TIJUCA,PARQUE ESTADUAL DA SERRA DO MAR,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE PROTE«√O AMBIENTAL DO PICO DO GOIAPABA-A«U,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU"
